TRANSACTION_ID,CUST_ID,AMOUNT,TRANSACTION_TYPE,TRANSACTION_DATE,DESCRIPTION
5307,2288,205.87,Deposit,2025-02-23,Check deposit
5308,3716,2360.84,Purchase,2023-12-31,Purchase from gas station
5309,6165,1794.09,Purchase,2024-10-25,Purchase from gas station
5310,5165,1873.1,Purchase,2025-06-03,Purchase from online store
5311,1006,823.29,Withdrawal,2025-01-09,Cash withdrawal from ATM
5312,9307,2097.76,Withdrawal,2024-06-30,Cash withdrawal from ATM
5313,1655,1037.92,Refund,2023-09-18,Refund for returned item
5314,9282,4722.0,Payment,2025-07-11,Payment via credit card
5315,6962,1080.25,Payment,2023-10-15,Payment via bank transfer
5316,7966,4887.79,Refund,2025-05-23,Refund for returned item
5317,7959,2172.18,Payment,2025-04-06,Payment via bank transfer
5318,4336,2584.05,Payment,2024-02-05,Payment via cash
5319,9508,94.96,Payment,2025-04-15,Payment via bank transfer
5320,5056,4276.14,Purchase,2025-06-20,Purchase from gas station
5321,8476,3199.64,Withdrawal,2023-08-23,Cash withdrawal from ATM
5322,9860,265.68,Payment,2025-06-15,Payment via mobile app
5323,7608,581.48,Refund,2024-09-08,Refund for returned item
5324,7808,4991.95,Withdrawal,2023-12-22,Cash withdrawal from ATM
5325,2243,3313.55,Purchase,2024-12-02,Purchase from grocery
5326,6481,2398.61,Refund,2025-05-10,Refund for returned item
5327,1697,3179.18,Deposit,2024-06-23,Check deposit
5328,9171,3584.03,Refund,2025-04-08,Refund for returned item
5329,1876,3361.69,Withdrawal,2023-12-09,Cash withdrawal from ATM
5330,5584,1592.35,Purchase,2025-05-17,Purchase from electronics
5331,7028,23.87,Purchase,2023-10-29,Purchase from gas station
5332,1791,2168.3,Payment,2025-05-10,Payment via cash
5333,994,561.88,Withdrawal,2025-05-28,Cash withdrawal from ATM
5334,2809,1629.41,Deposit,2025-07-24,Check deposit
5335,1278,4618.2,Deposit,2024-06-20,Check deposit
5336,8995,3895.24,Purchase,2024-02-16,Purchase from gas station
5337,5034,1718.2,Purchase,2023-11-20,Purchase from coffee shop
5338,7904,2432.36,Payment,2025-01-20,Payment via mobile app
5339,3341,2022.88,Withdrawal,2023-10-07,Cash withdrawal from ATM
5340,3483,1073.52,Purchase,2024-04-07,Purchase from electronics
5341,3407,446.36,Refund,2024-12-01,Refund for returned item
5342,2135,2207.16,Deposit,2024-02-17,Check deposit
5343,8339,1459.41,Purchase,2025-06-17,Purchase from coffee shop
5344,5934,4318.72,Purchase,2023-09-23,Purchase from electronics
5345,7678,746.53,Payment,2024-03-27,Payment via bank transfer
5346,2806,2180.59,Withdrawal,2025-06-28,Cash withdrawal from ATM
5347,8381,3109.17,Purchase,2025-02-07,Purchase from grocery
5348,4327,1732.38,Withdrawal,2024-11-10,Cash withdrawal from ATM
5349,6849,1141.83,Refund,2024-08-31,Refund for returned item
5350,8979,2062.89,Payment,2024-11-03,Payment via credit card
5351,248,2187.46,Refund,2024-02-26,Refund for returned item
5352,512,2822.41,Deposit,2025-02-28,Check deposit
5353,83,2533.75,Payment,2024-01-11,Payment via credit card
5354,2708,3715.59,Deposit,2023-08-25,Check deposit
5355,1024,2974.59,Deposit,2024-12-10,Check deposit
5356,8197,1464.45,Refund,2023-11-14,Refund for returned item
5357,8257,624.51,Payment,2025-07-05,Payment via credit card
5358,9917,2532.57,Deposit,2023-11-23,Check deposit
5359,5729,148.72,Refund,2023-09-06,Refund for returned item
5360,2042,790.05,Purchase,2024-06-15,Purchase from electronics
5361,8532,1288.5,Payment,2024-10-28,Payment via cash
5362,8498,2437.21,Purchase,2025-02-21,Purchase from coffee shop
5363,1512,63.83,Payment,2025-02-10,Payment via credit card
5364,6228,1755.1,Deposit,2024-09-03,Check deposit
5365,1541,1998.87,Withdrawal,2024-05-10,Cash withdrawal from ATM
5366,1964,3540.79,Withdrawal,2025-06-16,Cash withdrawal from ATM
5367,9768,2733.3,Payment,2023-09-22,Payment via cash
5368,7335,3383.16,Purchase,2024-04-23,Purchase from gas station
5369,7529,3964.0,Purchase,2025-03-22,Purchase from electronics
5370,4195,615.97,Payment,2023-08-21,Payment via mobile app
5371,9831,932.77,Payment,2024-05-01,Payment via credit card
5372,152,4201.67,Payment,2023-10-02,Payment via credit card
5373,7345,494.67,Deposit,2023-08-13,Check deposit
5374,4737,3417.78,Deposit,2023-09-27,Check deposit
5375,9273,4797.4,Deposit,2023-11-14,Check deposit
5376,4490,1659.12,Purchase,2023-11-10,Purchase from clothing
5377,9867,1095.97,Deposit,2023-10-13,Check deposit
5378,5859,2080.03,Payment,2024-07-12,Payment via cash
5379,3534,3281.33,Purchase,2025-04-19,Purchase from coffee shop
5380,8120,567.84,Withdrawal,2023-10-14,Cash withdrawal from ATM
5381,6422,4190.18,Deposit,2025-02-14,Check deposit
5382,2850,2740.48,Deposit,2024-01-15,Check deposit
5383,6919,4712.76,Payment,2025-01-30,Payment via cash
5384,1710,3634.68,Refund,2024-08-16,Refund for returned item
5385,1785,2135.94,Refund,2024-01-12,Refund for returned item
5386,4669,2260.43,Refund,2023-09-21,Refund for returned item
5387,2490,3411.89,Deposit,2023-08-30,Check deposit
5388,4014,3834.75,Deposit,2024-02-10,Check deposit
5389,5397,4750.75,Refund,2023-12-06,Refund for returned item
5390,7568,4792.11,Withdrawal,2023-08-06,Cash withdrawal from ATM
5391,2548,2988.86,Purchase,2023-09-22,Purchase from online store
5392,7010,81.74,Purchase,2023-11-26,Purchase from online store
5393,5713,1417.68,Withdrawal,2024-06-22,Cash withdrawal from ATM
5394,1364,4549.4,Purchase,2023-08-09,Purchase from grocery
5395,7670,257.48,Withdrawal,2023-11-16,Cash withdrawal from ATM
5396,7810,2606.68,Deposit,2024-11-06,Check deposit
5397,9905,2488.05,Withdrawal,2024-02-01,Cash withdrawal from ATM
5398,7115,3300.95,Refund,2024-11-23,Refund for returned item
5399,9460,2508.23,Payment,2024-03-27,Payment via credit card
5400,8820,2328.38,Payment,2025-05-19,Payment via credit card
5401,2694,698.98,Withdrawal,2024-05-29,Cash withdrawal from ATM
5402,5909,99.68,Payment,2024-12-18,Payment via cash
5403,974,3865.74,Withdrawal,2025-01-19,Cash withdrawal from ATM
5404,9297,1539.91,Refund,2023-12-18,Refund for returned item
5405,2559,568.03,Payment,2025-01-12,Payment via credit card
5406,391,203.95,Payment,2025-08-02,Payment via credit card
5407,8102,3312.18,Withdrawal,2024-12-28,Cash withdrawal from ATM
5408,142,345.88,Deposit,2025-07-28,Check deposit
5409,9887,213.45,Withdrawal,2024-08-15,Cash withdrawal from ATM
5410,672,3622.43,Refund,2024-01-16,Refund for returned item
5411,6065,952.73,Payment,2025-03-05,Payment via mobile app
5412,1608,950.32,Payment,2023-12-11,Payment via cash
5413,4946,971.9,Withdrawal,2025-04-13,Cash withdrawal from ATM
5414,9933,1555.59,Purchase,2024-12-15,Purchase from gas station
5415,3084,1936.66,Payment,2025-03-22,Payment via cash
5416,9709,9.37,Payment,2024-09-12,Payment via bank transfer
5417,4763,3387.43,Deposit,2023-09-30,Check deposit
5418,1456,4869.49,Purchase,2025-05-02,Purchase from electronics
5419,6288,4981.6,Withdrawal,2023-08-13,Cash withdrawal from ATM
5420,8938,4780.51,Purchase,2023-12-06,Purchase from online store
5421,3984,1517.5,Refund,2025-04-21,Refund for returned item
5422,7848,2797.96,Purchase,2025-01-04,Purchase from electronics
5423,3887,1129.29,Withdrawal,2024-04-22,Cash withdrawal from ATM
5424,8952,4484.37,Payment,2024-10-17,Payment via credit card
5425,2833,2996.89,Purchase,2024-06-03,Purchase from grocery
5426,8382,377.51,Withdrawal,2024-06-28,Cash withdrawal from ATM
5427,4571,1753.1,Payment,2024-02-02,Payment via bank transfer
5428,2008,999.64,Refund,2025-02-17,Refund for returned item
5429,8571,1538.34,Deposit,2023-09-01,Check deposit
5430,732,4689.53,Purchase,2024-10-07,Purchase from grocery
5431,783,2080.56,Withdrawal,2024-11-28,Cash withdrawal from ATM
5432,6469,3209.08,Refund,2024-09-08,Refund for returned item
5433,3472,926.7,Refund,2025-04-30,Refund for returned item
5434,2989,4090.12,Payment,2024-05-14,Payment via credit card
5435,2326,3194.28,Deposit,2024-08-12,Check deposit
5436,9620,423.39,Deposit,2025-03-12,Check deposit
5437,3194,251.41,Purchase,2024-04-03,Purchase from electronics
5438,4983,1346.94,Withdrawal,2024-04-02,Cash withdrawal from ATM
5439,7805,3861.87,Purchase,2023-09-22,Purchase from grocery
5440,5712,286.06,Withdrawal,2023-10-27,Cash withdrawal from ATM
5441,6794,4191.99,Purchase,2023-09-05,Purchase from coffee shop
5442,1129,848.56,Purchase,2024-06-18,Purchase from coffee shop
5443,696,7.1,Payment,2024-05-16,Payment via cash
5444,1313,3738.27,Withdrawal,2025-03-23,Cash withdrawal from ATM
5445,8549,1705.58,Purchase,2024-12-24,Purchase from coffee shop
5446,4029,3785.73,Refund,2024-11-14,Refund for returned item
5447,820,4086.42,Deposit,2024-07-16,Check deposit
5448,7617,3322.66,Withdrawal,2025-03-04,Cash withdrawal from ATM
5449,436,292.27,Purchase,2025-01-06,Purchase from clothing
5450,7511,1968.3,Refund,2024-01-08,Refund for returned item
5451,8285,3430.69,Refund,2025-04-03,Refund for returned item
5452,8154,3896.21,Withdrawal,2024-09-23,Cash withdrawal from ATM
5453,759,2852.31,Payment,2023-12-14,Payment via bank transfer
5454,6372,1902.0,Refund,2025-03-08,Refund for returned item
5455,6673,4497.91,Payment,2024-08-25,Payment via mobile app
5456,5212,401.74,Payment,2025-01-05,Payment via credit card
5457,4582,4059.85,Payment,2025-07-27,Payment via bank transfer
5458,2899,951.84,Purchase,2025-01-14,Purchase from clothing
5459,9624,4023.38,Purchase,2024-06-18,Purchase from coffee shop
5460,1657,3403.8,Refund,2025-03-15,Refund for returned item
5461,2402,234.5,Withdrawal,2025-06-13,Cash withdrawal from ATM
5462,141,663.94,Refund,2024-10-01,Refund for returned item
5463,5450,3646.7,Withdrawal,2024-06-24,Cash withdrawal from ATM
5464,961,1230.06,Withdrawal,2025-05-22,Cash withdrawal from ATM
5465,87,2607.31,Purchase,2025-02-02,Purchase from online store
5466,1391,2168.79,Withdrawal,2025-02-06,Cash withdrawal from ATM
5467,8072,2117.85,Purchase,2024-04-19,Purchase from gas station
5468,186,2236.4,Deposit,2024-04-21,Check deposit
5469,8892,886.45,Purchase,2025-07-21,Purchase from online store
5470,3945,3918.41,Refund,2025-04-30,Refund for returned item
5471,455,3556.1,Payment,2025-05-26,Payment via cash
5472,3736,1885.68,Payment,2025-05-13,Payment via bank transfer
5473,6587,858.88,Deposit,2024-09-22,Check deposit
5474,2333,1445.47,Refund,2024-01-11,Refund for returned item
5475,2929,1945.76,Refund,2024-07-23,Refund for returned item
5476,5830,2298.11,Payment,2024-03-18,Payment via bank transfer
5477,8390,1765.63,Payment,2024-10-13,Payment via cash
5478,3022,2216.0,Purchase,2024-04-28,Purchase from electronics
5479,4364,165.32,Purchase,2025-03-01,Purchase from coffee shop
5480,2225,145.29,Deposit,2023-08-26,Check deposit
5481,4223,4843.14,Purchase,2023-10-27,Purchase from grocery
5482,7482,3129.87,Payment,2024-03-09,Payment via credit card
5483,2542,2022.05,Withdrawal,2023-10-20,Cash withdrawal from ATM
5484,3115,1283.77,Purchase,2025-05-17,Purchase from coffee shop
5485,7352,2915.13,Withdrawal,2025-03-23,Cash withdrawal from ATM
5486,9845,839.03,Purchase,2024-11-12,Purchase from grocery
5487,2770,3509.14,Deposit,2024-04-17,Check deposit
5488,9571,2346.44,Refund,2024-01-08,Refund for returned item
5489,9446,1014.15,Deposit,2025-06-16,Check deposit
5490,7048,3302.27,Refund,2025-04-21,Refund for returned item
5491,2621,2846.18,Refund,2024-05-07,Refund for returned item
5492,8941,562.95,Deposit,2024-04-10,Check deposit
5493,8794,4008.27,Withdrawal,2023-10-30,Cash withdrawal from ATM
5494,7959,3813.41,Payment,2025-05-22,Payment via credit card
5495,5280,2287.76,Purchase,2025-04-18,Purchase from coffee shop
5496,7082,3530.0,Deposit,2024-10-04,Check deposit
5497,4788,1151.16,Refund,2025-05-24,Refund for returned item
5498,3874,902.84,Payment,2024-03-30,Payment via bank transfer
5499,7811,1458.49,Purchase,2025-05-05,Purchase from online store
5500,9918,2494.47,Withdrawal,2024-08-19,Cash withdrawal from ATM
5501,139,246.68,Purchase,2024-01-20,Purchase from grocery
5502,2081,3085.99,Deposit,2024-02-09,Check deposit
5503,6033,3673.51,Deposit,2024-10-06,Check deposit
5504,3956,803.27,Withdrawal,2024-02-12,Cash withdrawal from ATM
5505,5397,3431.49,Deposit,2025-02-25,Check deposit
5506,4781,2992.54,Payment,2024-05-14,Payment via credit card
5507,7873,915.43,Payment,2024-02-23,Payment via mobile app
5508,3561,512.92,Purchase,2024-04-14,Purchase from gas station
5509,1277,3344.63,Payment,2024-12-02,Payment via cash
5510,8177,2862.96,Payment,2024-08-13,Payment via mobile app
5511,416,892.62,Deposit,2023-12-19,Check deposit
5512,8151,2769.24,Withdrawal,2023-11-21,Cash withdrawal from ATM
5513,3838,3.5,Purchase,2023-09-20,Purchase from coffee shop
5514,4210,878.98,Purchase,2024-04-24,Purchase from gas station
5515,4584,4510.13,Refund,2024-02-11,Refund for returned item
5516,538,4380.52,Purchase,2024-11-14,Purchase from online store
5517,1742,2571.58,Payment,2025-04-05,Payment via cash
5518,7923,1063.79,Withdrawal,2024-06-27,Cash withdrawal from ATM
5519,3144,1710.32,Deposit,2025-03-08,Check deposit
5520,2976,3818.92,Purchase,2024-02-12,Purchase from online store
5521,8009,2995.14,Purchase,2024-08-16,Purchase from electronics
5522,5842,3183.52,Deposit,2023-10-09,Check deposit
5523,9977,4658.85,Deposit,2024-02-19,Check deposit
5524,4310,4727.73,Refund,2025-07-09,Refund for returned item
5525,5831,3503.72,Refund,2024-12-28,Refund for returned item
5526,3720,4693.52,Payment,2024-06-20,Payment via cash
5527,5033,906.71,Withdrawal,2024-01-02,Cash withdrawal from ATM
5528,2235,2491.08,Purchase,2025-08-01,Purchase from gas station
5529,8561,1316.58,Withdrawal,2024-08-18,Cash withdrawal from ATM
5530,8614,253.86,Purchase,2024-05-21,Purchase from gas station
5531,4174,3866.42,Purchase,2025-07-04,Purchase from clothing
5532,1195,1463.35,Payment,2025-04-02,Payment via cash
5533,7635,1847.84,Purchase,2024-10-16,Purchase from grocery
5534,117,915.53,Purchase,2024-07-08,Purchase from electronics
5535,3671,3162.49,Refund,2025-06-24,Refund for returned item
5536,4734,768.46,Purchase,2023-10-28,Purchase from electronics
5537,7087,3761.3,Purchase,2025-08-04,Purchase from grocery
5538,9877,3413.51,Withdrawal,2025-07-03,Cash withdrawal from ATM
5539,9954,3550.01,Refund,2025-03-07,Refund for returned item
5540,9635,4686.12,Payment,2024-03-12,Payment via cash
5541,2972,4229.25,Deposit,2025-04-27,Check deposit
5542,8912,4988.75,Withdrawal,2024-02-13,Cash withdrawal from ATM
5543,1924,2554.85,Deposit,2025-06-19,Check deposit
5544,7248,2140.78,Deposit,2024-01-28,Check deposit
5545,6553,4218.15,Refund,2024-02-20,Refund for returned item
5546,9246,64.81,Purchase,2023-11-27,Purchase from electronics
5547,7447,3200.23,Refund,2024-02-12,Refund for returned item
5548,2746,3466.66,Purchase,2023-10-02,Purchase from grocery
5549,3837,4612.09,Withdrawal,2024-06-08,Cash withdrawal from ATM
5550,6622,1692.24,Payment,2024-08-23,Payment via mobile app
5551,8377,3767.99,Deposit,2024-10-22,Check deposit
5552,1449,703.47,Refund,2024-11-09,Refund for returned item
5553,567,2048.26,Withdrawal,2024-12-22,Cash withdrawal from ATM
5554,6530,4281.24,Purchase,2025-02-16,Purchase from online store
5555,8148,4413.87,Purchase,2024-06-16,Purchase from gas station
5556,293,2142.38,Refund,2025-04-06,Refund for returned item
5557,9522,335.74,Withdrawal,2023-10-21,Cash withdrawal from ATM
5558,849,25.0,Withdrawal,2023-11-01,Cash withdrawal from ATM
5559,4220,2073.41,Deposit,2024-05-05,Check deposit
5560,5286,4105.09,Deposit,2025-01-28,Check deposit
5561,8338,4028.33,Withdrawal,2024-10-12,Cash withdrawal from ATM
5562,5438,2654.24,Payment,2025-04-09,Payment via bank transfer
5563,6662,4257.46,Purchase,2024-03-04,Purchase from coffee shop
5564,2644,2822.51,Withdrawal,2024-03-29,Cash withdrawal from ATM
5565,6869,264.85,Deposit,2024-04-01,Check deposit
5566,6596,915.16,Payment,2024-11-15,Payment via mobile app
5567,344,2146.54,Refund,2024-04-30,Refund for returned item
5568,6947,4646.01,Refund,2025-07-22,Refund for returned item
5569,6675,2696.95,Refund,2023-12-01,Refund for returned item
5570,3441,2614.74,Withdrawal,2025-07-04,Cash withdrawal from ATM
5571,6314,860.18,Withdrawal,2023-10-29,Cash withdrawal from ATM
5572,731,4370.03,Withdrawal,2024-09-27,Cash withdrawal from ATM
5573,3707,1152.81,Deposit,2024-08-21,Check deposit
5574,5195,1115.91,Withdrawal,2024-10-24,Cash withdrawal from ATM
5575,8622,600.39,Purchase,2023-12-23,Purchase from grocery
5576,7475,4071.01,Deposit,2025-07-05,Check deposit
5577,8933,4318.82,Payment,2023-08-27,Payment via credit card
5578,6662,1411.01,Purchase,2024-05-17,Purchase from gas station
5579,8468,2680.89,Withdrawal,2023-12-08,Cash withdrawal from ATM
5580,2407,3327.65,Deposit,2023-08-27,Check deposit
5581,9367,168.86,Deposit,2024-07-25,Check deposit
5582,3438,4029.88,Payment,2024-07-11,Payment via bank transfer
5583,6270,1077.62,Purchase,2024-11-22,Purchase from clothing
5584,2911,1883.93,Deposit,2025-04-11,Check deposit
5585,59,42.33,Refund,2024-08-08,Refund for returned item
5586,4765,1827.22,Deposit,2023-11-24,Check deposit
5587,8181,73.88,Deposit,2024-06-26,Check deposit
5588,4019,426.05,Refund,2023-08-09,Refund for returned item
5589,2805,1681.68,Deposit,2024-09-01,Check deposit
5590,7822,2325.58,Withdrawal,2024-12-21,Cash withdrawal from ATM
5591,9470,2283.43,Deposit,2023-09-24,Check deposit
5592,7908,3181.64,Refund,2024-01-04,Refund for returned item
5593,7658,336.2,Payment,2024-02-29,Payment via bank transfer
5594,3169,4631.82,Deposit,2025-06-08,Check deposit
5595,1428,4172.44,Refund,2024-12-18,Refund for returned item
5596,985,4384.62,Withdrawal,2024-04-30,Cash withdrawal from ATM
5597,5930,3860.51,Deposit,2024-05-17,Check deposit
5598,7827,4245.74,Deposit,2025-06-24,Check deposit
5599,6972,402.33,Deposit,2025-02-07,Check deposit
5600,8085,2950.25,Purchase,2025-01-08,Purchase from electronics
5601,2498,4950.16,Refund,2025-03-08,Refund for returned item
5602,1647,1215.19,Withdrawal,2025-06-20,Cash withdrawal from ATM
5603,1333,550.77,Deposit,2024-03-10,Check deposit
5604,9707,861.79,Refund,2023-11-07,Refund for returned item
5605,6779,1781.84,Withdrawal,2024-10-12,Cash withdrawal from ATM
5606,2450,4010.84,Deposit,2024-07-22,Check deposit
5607,3402,4129.15,Deposit,2025-01-30,Check deposit
5608,9583,752.08,Purchase,2025-04-21,Purchase from gas station
5609,1436,4660.65,Payment,2024-01-01,Payment via cash
5610,2139,4489.62,Withdrawal,2025-05-15,Cash withdrawal from ATM
5611,5880,3959.24,Payment,2024-01-03,Payment via bank transfer
5612,7703,1315.16,Refund,2023-12-21,Refund for returned item
5613,741,965.29,Deposit,2025-04-28,Check deposit
5614,6682,599.61,Purchase,2023-09-11,Purchase from electronics
5615,2695,3677.81,Withdrawal,2024-12-04,Cash withdrawal from ATM
5616,780,235.1,Deposit,2024-03-11,Check deposit
5617,7337,1891.67,Deposit,2024-11-05,Check deposit
5618,1865,4051.74,Payment,2024-08-30,Payment via cash
5619,2439,4633.94,Deposit,2025-01-12,Check deposit
5620,5855,1177.55,Payment,2023-12-18,Payment via cash
5621,4597,3372.22,Payment,2024-06-12,Payment via credit card
5622,2551,2455.41,Payment,2024-02-05,Payment via credit card
5623,5807,4265.08,Refund,2024-02-06,Refund for returned item
5624,8914,1494.73,Refund,2025-06-13,Refund for returned item
5625,8639,1128.67,Purchase,2024-04-24,Purchase from coffee shop
5626,9973,1396.16,Deposit,2024-03-29,Check deposit
5627,4102,1154.47,Payment,2025-08-03,Payment via mobile app
5628,8955,2943.76,Payment,2024-11-11,Payment via bank transfer
5629,7785,1608.07,Withdrawal,2023-09-08,Cash withdrawal from ATM
5630,602,1.76,Purchase,2023-12-18,Purchase from gas station
5631,1916,2834.07,Purchase,2024-11-17,Purchase from online store
5632,8652,279.86,Refund,2025-01-23,Refund for returned item
5633,5236,1517.07,Purchase,2024-01-13,Purchase from grocery
5634,4499,2321.07,Deposit,2023-11-09,Check deposit
5635,9414,3874.44,Refund,2024-12-17,Refund for returned item
5636,2295,4608.98,Payment,2024-01-19,Payment via cash
5637,1239,1119.91,Purchase,2024-07-13,Purchase from gas station
5638,6113,4424.44,Purchase,2024-09-29,Purchase from gas station
5639,6956,3912.97,Deposit,2024-08-19,Check deposit
5640,5047,3349.46,Purchase,2025-01-28,Purchase from electronics
5641,4002,3575.59,Refund,2025-03-06,Refund for returned item
5642,3784,4857.14,Payment,2023-09-06,Payment via credit card
5643,9282,624.8,Withdrawal,2024-11-03,Cash withdrawal from ATM
5644,2674,2336.05,Payment,2024-03-22,Payment via cash
5645,7603,1891.44,Deposit,2024-09-02,Check deposit
5646,191,3442.14,Withdrawal,2023-08-24,Cash withdrawal from ATM
5647,5421,2769.64,Withdrawal,2025-07-30,Cash withdrawal from ATM
5648,1675,496.33,Deposit,2023-09-29,Check deposit
5649,1765,1115.67,Purchase,2024-06-13,Purchase from gas station
5650,1055,1313.64,Purchase,2023-12-06,Purchase from clothing
5651,7170,3299.6,Deposit,2025-02-07,Check deposit
5652,6701,1669.57,Purchase,2024-04-18,Purchase from online store
5653,2765,1834.76,Deposit,2025-03-28,Check deposit
5654,9203,767.7,Deposit,2024-01-19,Check deposit
5655,8073,4275.74,Refund,2024-01-09,Refund for returned item
5656,2518,821.51,Payment,2024-02-23,Payment via bank transfer
5657,3635,958.82,Payment,2023-11-01,Payment via mobile app
5658,1910,506.51,Purchase,2024-09-10,Purchase from coffee shop
5659,4507,1165.96,Payment,2023-12-13,Payment via bank transfer
5660,6853,4839.27,Refund,2024-02-11,Refund for returned item
5661,6077,4078.58,Refund,2024-08-20,Refund for returned item
5662,1345,1894.05,Deposit,2023-12-26,Check deposit
5663,7326,2039.26,Withdrawal,2023-08-08,Cash withdrawal from ATM
5664,931,2299.78,Withdrawal,2023-08-15,Cash withdrawal from ATM
5665,8919,2020.15,Withdrawal,2023-10-20,Cash withdrawal from ATM
5666,8152,3445.58,Deposit,2024-08-11,Check deposit
5667,1765,1612.46,Withdrawal,2023-08-20,Cash withdrawal from ATM
5668,3548,4921.01,Purchase,2025-03-23,Purchase from coffee shop
5669,4829,4131.47,Refund,2025-03-24,Refund for returned item
5670,4785,3473.33,Withdrawal,2025-03-11,Cash withdrawal from ATM
5671,2208,1735.47,Deposit,2025-02-06,Check deposit
5672,4143,3722.15,Withdrawal,2024-01-28,Cash withdrawal from ATM
5673,650,1363.96,Payment,2024-10-24,Payment via mobile app
5674,4155,3584.53,Purchase,2025-02-19,Purchase from electronics
5675,3946,4476.61,Withdrawal,2024-09-13,Cash withdrawal from ATM
5676,6211,2950.49,Deposit,2023-09-10,Check deposit
5677,8455,4118.7,Refund,2025-01-15,Refund for returned item
5678,9393,453.18,Purchase,2024-06-19,Purchase from online store
5679,5012,681.95,Deposit,2025-05-09,Check deposit
5680,219,1880.14,Deposit,2024-07-03,Check deposit
5681,952,1244.43,Payment,2023-11-18,Payment via mobile app
5682,4723,4992.71,Withdrawal,2024-04-30,Cash withdrawal from ATM
5683,6700,3236.39,Refund,2024-03-03,Refund for returned item
5684,6146,740.46,Withdrawal,2024-09-30,Cash withdrawal from ATM
5685,161,2920.78,Refund,2025-02-06,Refund for returned item
5686,8430,3216.62,Refund,2024-11-01,Refund for returned item
5687,1040,450.06,Withdrawal,2025-06-02,Cash withdrawal from ATM
5688,2641,4692.04,Deposit,2024-02-08,Check deposit
5689,2373,539.53,Withdrawal,2024-02-05,Cash withdrawal from ATM
5690,5290,4465.86,Purchase,2024-04-06,Purchase from clothing
5691,9929,883.75,Deposit,2023-11-29,Check deposit
5692,98,4449.91,Refund,2024-09-10,Refund for returned item
5693,1338,4868.86,Purchase,2023-11-09,Purchase from gas station
5694,2306,3950.07,Refund,2023-09-19,Refund for returned item
5695,2587,2201.73,Payment,2025-05-22,Payment via mobile app
5696,9326,4503.97,Refund,2025-04-10,Refund for returned item
5697,5851,1671.4,Purchase,2024-07-21,Purchase from online store
5698,3057,2846.48,Payment,2024-03-21,Payment via cash
5699,4527,3886.09,Purchase,2025-04-15,Purchase from clothing
5700,5810,3275.4,Withdrawal,2023-11-21,Cash withdrawal from ATM
5701,8609,890.35,Purchase,2025-05-11,Purchase from gas station
5702,3882,2152.83,Purchase,2024-05-12,Purchase from coffee shop
5703,7527,1562.8,Deposit,2024-04-07,Check deposit
5704,3981,2512.81,Purchase,2024-10-11,Purchase from gas station
5705,5248,3062.01,Payment,2024-02-05,Payment via credit card
5706,3067,4443.33,Withdrawal,2023-09-28,Cash withdrawal from ATM
5707,9312,1027.39,Payment,2024-12-26,Payment via mobile app
5708,8204,4038.25,Refund,2025-07-14,Refund for returned item
5709,2119,3055.12,Withdrawal,2025-07-20,Cash withdrawal from ATM
5710,5164,4462.88,Purchase,2023-12-28,Purchase from grocery
5711,6514,3514.59,Refund,2023-11-15,Refund for returned item
5712,4028,1403.04,Withdrawal,2025-07-03,Cash withdrawal from ATM
5713,7733,2987.51,Purchase,2025-02-01,Purchase from grocery
5714,8379,1422.23,Refund,2024-12-30,Refund for returned item
5715,1166,4231.38,Withdrawal,2024-01-06,Cash withdrawal from ATM
5716,4268,959.78,Purchase,2023-09-27,Purchase from coffee shop
5717,1929,1744.4,Payment,2024-12-23,Payment via mobile app
5718,633,3775.87,Deposit,2024-02-21,Check deposit
5719,3007,1984.78,Deposit,2024-01-25,Check deposit
5720,263,3009.07,Withdrawal,2025-01-16,Cash withdrawal from ATM
5721,2376,3982.47,Payment,2023-11-06,Payment via mobile app
5722,4714,3182.63,Refund,2024-03-05,Refund for returned item
5723,5978,392.9,Refund,2023-12-01,Refund for returned item
5724,2750,4268.4,Deposit,2025-01-06,Check deposit
5725,9114,1195.36,Purchase,2024-06-27,Purchase from grocery
5726,762,195.26,Refund,2025-06-08,Refund for returned item
5727,9656,1385.85,Refund,2024-01-09,Refund for returned item
5728,7298,2393.41,Payment,2024-02-29,Payment via bank transfer
5729,1727,2453.39,Deposit,2024-12-02,Check deposit
5730,8557,4820.81,Payment,2025-07-26,Payment via mobile app
5731,3162,3149.09,Refund,2024-11-29,Refund for returned item
5732,1793,492.12,Purchase,2024-01-04,Purchase from online store
5733,7460,3428.54,Purchase,2025-05-02,Purchase from grocery
5734,9543,1114.22,Payment,2024-12-08,Payment via mobile app
5735,935,1990.1,Purchase,2024-11-13,Purchase from coffee shop
5736,1133,1756.98,Withdrawal,2025-04-30,Cash withdrawal from ATM
5737,1857,2858.05,Purchase,2024-03-08,Purchase from gas station
5738,6687,3707.42,Deposit,2024-09-02,Check deposit
5739,8545,3972.1,Withdrawal,2023-10-02,Cash withdrawal from ATM
5740,5182,2628.59,Withdrawal,2025-04-27,Cash withdrawal from ATM
5741,5285,2898.52,Refund,2024-08-11,Refund for returned item
5742,8779,4067.05,Deposit,2024-05-20,Check deposit
5743,23,410.29,Payment,2024-12-14,Payment via bank transfer
5744,3217,2579.92,Purchase,2024-02-10,Purchase from clothing
5745,7401,2717.79,Withdrawal,2024-11-22,Cash withdrawal from ATM
5746,6601,3466.6,Payment,2024-10-27,Payment via cash
