TRANSACTION_ID,CUST_ID,AMOUNT,TRANSACTION_TYPE,TRANSACTION_DATE,DESCRIPTION
4218,6484,5807.72,Refund,2021-09-17,Rise ahead fire provide.
4219,6001,6528.96,Credit,2023-01-02,Save something pressure speak establish especially.
4220,8241,8802.66,Withdrawal,2023-08-26,Education as traditional instead role.
4221,7954,3509.0,Debit,2022-02-07,Social Congress represent dog must.
4222,4925,4192.15,Credit,2022-05-13,Buy analysis continue beat family.
4223,5314,7452.98,Transfer,2025-05-09,Build than simple dark himself.
4224,9858,1571.45,Transfer,2021-04-27,Model task less hospital next.
4225,6953,4374.95,Debit,2024-10-01,Describe available trial senior control candidate.
4226,3630,3945.5,Withdrawal,2020-07-28,Ever particular entire feeling beyond view common.
4227,5337,2412.9,Transfer,2021-02-25,Least TV one want including nor door activity.
4228,4620,122.4,Refund,2024-10-18,Every tend within say change point.
4229,1172,5599.7,Credit,2023-10-11,Notice sometimes administration piece ready season drive quite.
4230,1899,4004.18,Transfer,2025-04-28,Hot central of gas.
4231,3544,2673.51,Deposit,2022-04-08,Market election rich wind.
4232,4733,1070.56,Transfer,2024-09-04,Group study who give son.
4233,7776,5600.77,Deposit,2022-06-24,Relate onto nature worker lot.
4234,1818,4121.55,Transfer,2022-05-04,Matter produce air line.
4235,5791,3052.94,Refund,2025-05-15,House lawyer church each thank eight.
4236,5781,5767.34,Withdrawal,2025-04-12,Stop culture action child go face center chair.
4237,3455,9617.53,Refund,2021-10-21,Another here lawyer itself always to.
4238,7840,3284.42,Credit,2023-10-31,Wind determine analysis throughout.
4239,7077,4177.95,Withdrawal,2022-09-30,Ball market book speech no.
4240,3858,7923.25,Debit,2024-02-16,Not talk close throughout call citizen dog.
4241,5543,3239.21,Withdrawal,2020-12-30,Almost particular maintain.
4242,8400,8622.5,Refund,2021-11-18,Level alone evidence page.
4243,3893,9186.68,Credit,2022-06-09,Model couple traditional member.
4244,2012,7047.37,Transfer,2023-08-11,Full ability situation fast.
4245,3835,6153.66,Debit,2024-02-28,Skin poor religious instead accept close.
4246,6871,6981.59,Withdrawal,2021-03-25,Deal recently audience do customer.
4247,8575,7500.86,Debit,2023-05-24,Hold skill attention forget.
4248,3088,7187.09,Withdrawal,2022-06-24,Across treat outside natural wrong down product home.
4249,2310,6658.88,Transfer,2024-10-31,Discuss indicate several time foot song.
4250,2583,5428.47,Transfer,2024-08-26,Only amount daughter scientist choice civil so opportunity.
4251,2522,347.58,Refund,2022-11-18,Leave everyone green meeting let any skin.
4252,8661,8130.94,Refund,2020-11-22,Reveal name whose now style possible now store.
4253,8687,3826.59,Transfer,2023-06-18,Wear son risk smile firm single.
4254,3362,3681.4,Debit,2025-05-02,Yes pressure write measure admit.
4255,5277,3350.91,Refund,2022-01-23,Cut particular walk feeling poor.
4256,865,3050.8,Withdrawal,2022-06-16,Pattern over far.
4257,6519,79.2,Debit,2022-10-27,Light east door PM enter much interview.
4258,1296,5137.1,Debit,2023-01-07,Truth by people space.
4259,3535,7712.89,Credit,2020-09-08,Bag she read window.
4260,4141,980.77,Deposit,2021-12-10,Article health name ground assume unit.
4261,5169,3711.82,Refund,2023-02-15,Question present laugh activity.
4262,7339,5891.77,Refund,2022-10-17,Change as sense southern.
4263,587,523.14,Deposit,2024-02-04,Sit husband son easy environmental or.
4264,1163,8539.12,Withdrawal,2024-03-31,Later in time least describe know support.
4265,1312,1274.66,Transfer,2023-09-24,Wife put sort cause Congress.
4266,1511,1687.14,Deposit,2023-08-11,Current maintain group quickly less ability listen.
4267,6998,9633.69,Refund,2022-06-28,Summer material deep ten central.
4268,8980,3806.85,Deposit,2021-05-01,House fast appear bed.
4269,1096,3083.76,Refund,2024-03-01,On professional student sound.
4270,8287,9822.46,Credit,2022-07-07,Office front company.
4271,8368,6607.59,Withdrawal,2024-01-31,Consider pressure key water seem.
4272,7564,5041.97,Debit,2022-09-14,Western tend it mission forward.
4273,9570,2780.75,Refund,2025-05-11,Catch character be example.
4274,29,2913.93,Credit,2022-09-22,Will boy voice.
4275,5718,6208.15,Credit,2023-12-05,Long sit record my clearly land.
4276,4491,9221.21,Withdrawal,2020-09-12,East within election despite.
4277,4483,3633.31,Credit,2021-10-29,He discuss Mr glass support.
4278,384,8457.47,Withdrawal,2023-07-17,Price impact beyond arm scientist goal home.
4279,1228,3652.84,Transfer,2022-07-03,Actually public car example.
4280,9514,7329.34,Transfer,2023-06-21,Able raise opportunity several.
4281,7104,3879.83,Transfer,2025-03-16,Piece billion try relationship.
4282,5251,3553.64,Refund,2023-02-08,Eight mission lead human leader now.
4283,9443,7568.88,Transfer,2022-08-25,Trouble two deep side message foreign skill.
4284,5769,6252.96,Deposit,2021-09-22,To certain require.
4285,3933,2193.72,Debit,2023-04-13,Century process new be.
4286,2563,1621.7,Refund,2024-12-19,Game cover measure sell down generation.
4287,7456,4415.26,Withdrawal,2022-09-25,Public memory outside class actually.
4288,9990,3714.82,Debit,2025-01-24,Team thank standard relationship above somebody.
4289,7979,1033.12,Credit,2021-05-30,Task but miss science network trip impact.
4290,6857,6569.46,Debit,2021-06-04,Believe team matter read box.
4291,3029,1712.01,Refund,2022-05-06,Bit impact talk pay.
4292,6378,3524.23,Debit,2023-11-22,Push create box hospital floor subject.
4293,283,5464.99,Refund,2021-06-01,Remain hour market real Mr.
4294,2500,3744.2,Transfer,2023-05-21,Short available case clear.
4295,2017,2796.04,Debit,2021-12-27,Hold reach pick data.
4296,3557,7001.52,Credit,2022-02-07,Box future herself performance determine me whatever.
4297,1304,9216.76,Transfer,2021-04-25,Office rich remain whether hold.
4298,5035,2751.95,Refund,2021-01-24,Treat music federal.
4299,7549,3198.36,Deposit,2022-05-20,Really talk information indicate center idea system.
4300,788,6585.33,Refund,2024-04-30,Yeah require hot technology music maybe billion.
4301,9520,8580.38,Withdrawal,2020-10-30,Range game thought him talk almost responsibility personal.
4302,9730,5253.18,Debit,2021-04-08,Son how field.
4303,1797,4680.96,Debit,2021-05-11,Industry laugh focus include who break small.
4304,582,2743.84,Debit,2023-12-19,Success southern tree pressure particularly behind tell.
4305,8669,5678.33,Transfer,2024-06-10,Receive produce if what.
4306,5966,1106.44,Refund,2025-05-15,Best hand dinner bed Mrs.
4307,1453,2491.94,Deposit,2023-01-09,Yourself single almost collection off former feel.
4308,6256,735.92,Debit,2025-01-06,Accept camera will party.
4309,4007,9394.12,Debit,2024-03-16,Protect travel involve small your PM.
4310,4412,4674.87,Transfer,2024-08-23,Million off practice ball true tell hot.
4311,8645,2465.46,Withdrawal,2024-01-23,Remember top only buy drive friend.
4312,6143,2932.18,Deposit,2023-11-20,All hope lot risk store its teacher.
4313,9448,3778.37,Transfer,2020-10-31,Or true catch rich kid top.
4314,8110,928.39,Refund,2022-08-23,Or condition bar doctor hotel ball wide.
4315,567,5185.75,Withdrawal,2021-01-02,Attorney whether light usually collection study.
4316,6945,4998.1,Refund,2022-02-18,Meet coach follow charge especially thought movement family.
4317,3337,3868.58,Withdrawal,2021-11-13,Study organization home.
4318,4260,363.3,Debit,2025-03-12,Determine nothing imagine above traditional.
4319,3339,2625.53,Credit,2021-05-03,Close town five type.
4320,7880,5245.36,Debit,2023-09-23,Their word west modern especially.
4321,45,9277.46,Refund,2020-10-13,Daughter reflect first apply.
4322,4478,2626.7,Refund,2023-06-18,Final protect be draw again.
4323,3322,3091.29,Credit,2023-10-03,Scene budget school if remain.
4324,8917,5984.17,Deposit,2021-02-28,Article feel national food science star write away.
4325,2315,5296.52,Credit,2023-08-13,Fly drop education.
4326,3967,6079.4,Withdrawal,2024-11-08,Director push vote painting.
4327,5632,3161.59,Deposit,2020-09-23,Sport animal industry benefit paper.
4328,8642,7682.76,Deposit,2024-01-02,Everything chance rest Democrat move herself right.
4329,4594,3868.79,Credit,2020-11-01,Low as station long.
4330,5154,5604.65,Refund,2024-01-26,Fact example well news admit cell never.
4331,2195,6188.8,Refund,2021-02-22,Protect car consumer sort chair part.
4332,4417,9969.68,Credit,2020-12-26,Read service painting.
4333,1865,7407.2,Credit,2021-01-09,Our president summer far.
4334,8817,2067.29,Transfer,2022-07-30,Any mean her certain lay.
4335,7078,5522.92,Deposit,2024-09-22,Food decide care top sense student.
4336,3767,7570.22,Withdrawal,2024-11-26,Eye him finally late box property form industry.
4337,3667,9787.88,Credit,2023-10-24,Risk their conference along open.
4338,6253,2172.82,Credit,2024-01-31,Section major teach impact realize shoulder.
4339,3242,218.84,Credit,2024-03-20,Well talk example worry expect.
4340,587,2504.4,Debit,2021-02-19,Must a get draw these.
4341,4908,3669.23,Deposit,2024-02-14,Project cover well house paper total land open.
4342,1123,1301.51,Refund,2023-08-31,Stock north Democrat son would.
4343,1144,3394.94,Deposit,2024-02-23,Even prevent case general.
4344,2881,5485.03,Credit,2025-01-16,Home establish pull card guess action professor.
4345,8793,7127.08,Transfer,2020-12-28,When mission anyone hospital.
4346,4644,3064.91,Debit,2024-07-10,Top effect more a.
4347,9501,7068.01,Transfer,2024-01-05,Than live either poor catch she customer former.
4348,3589,88.58,Credit,2021-04-01,Husband investment many task study term then.
4349,8826,1106.05,Deposit,2021-03-27,Southern employee four industry word cover national.
4350,7164,2423.09,Withdrawal,2021-04-05,Sign it remember world.
4351,5194,2093.74,Transfer,2023-12-05,Service reduce know investment.
4352,2708,3394.13,Credit,2024-03-15,Property entire if policy.
4353,2303,9186.65,Debit,2023-12-12,Effort hold establish program plan.
4354,2042,9371.76,Deposit,2023-09-22,Want down policy vote production action any.
4355,7468,7737.79,Deposit,2023-04-20,Author may body when.
4356,6414,844.97,Credit,2024-01-28,Above light job medical third character American.
4357,5836,5374.33,Deposit,2024-01-21,Wear about dinner unit.
4358,5819,7061.72,Transfer,2022-04-28,Series four sense young yet agreement perhaps election.
4359,5271,5044.0,Deposit,2025-03-30,Art may wonder the.
4360,3215,2885.17,Refund,2021-06-16,Recognize suddenly fear explain.
4361,1705,6461.88,Deposit,2024-09-17,Difficult fine newspaper debate.
4362,1968,3165.86,Transfer,2021-01-21,Despite hotel day town bank tree figure strong.
4363,5863,6099.23,Credit,2024-03-20,Check write discussion.
4364,7727,7947.31,Credit,2024-09-24,Very should full product once expect.
4365,9791,3314.21,Credit,2024-06-27,By protect perform less.
4366,756,3187.94,Transfer,2024-09-18,Social simply professor certain way.
4367,7107,8647.74,Debit,2025-07-15,Once poor same tell authority marriage traditional term.
4368,594,8278.85,Credit,2024-03-28,Thank certainly community rise.
4369,9572,7221.06,Transfer,2021-03-30,Other begin student.
4370,6190,3083.32,Withdrawal,2024-06-04,Business push shake can.
4371,615,9405.83,Credit,2021-06-10,Word skin fire.
4372,4796,2551.43,Deposit,2024-08-21,Field change chance step take could within.
4373,2477,8970.07,Deposit,2024-11-10,Happen expect itself next population.
4374,590,907.69,Debit,2021-08-17,Experience represent risk vote defense full.
4375,7056,9093.7,Deposit,2021-08-15,Land view high also network.
4376,6186,3308.65,Deposit,2024-08-06,Cup data tax value skill western these claim.
4377,8744,8542.97,Deposit,2023-01-08,Per why former western everything account.
4378,5462,2874.06,Withdrawal,2021-03-14,Western bag focus budget affect decade page.
4379,8788,3013.67,Withdrawal,2022-04-10,Election drug capital subject.
4380,6241,9215.28,Debit,2020-08-08,Spring response listen itself no paper.
4381,9299,726.29,Withdrawal,2023-05-31,While now policy significant above company trouble.
4382,9134,5397.56,Debit,2021-04-15,Physical hear program shoulder respond.
4383,8310,6667.64,Credit,2021-12-15,Race clearly marriage bill similar back who despite.
4384,1001,1147.76,Withdrawal,2023-11-05,Kind chair that read determine still.
4385,5025,9315.96,Credit,2023-03-27,Memory allow my across success have since first.
4386,3304,5715.42,Deposit,2023-02-21,Here partner language water phone never.
4387,8223,1979.17,Deposit,2023-05-13,According type heart cell how audience rock.
4388,4676,740.02,Transfer,2020-08-27,Ahead within line.
4389,4835,6743.58,Credit,2023-09-25,Model strategy turn teacher.
4390,4506,1494.36,Transfer,2023-03-01,Seek laugh city important look west peace.
4391,3470,3846.33,Withdrawal,2022-09-17,Laugh network such baby voice each close guy.
4392,1523,6490.0,Withdrawal,2020-10-27,Assume position effort everyone else little certain.
4393,6217,4587.98,Credit,2021-02-10,Likely one wide somebody color religious.
4394,9810,2160.2,Refund,2024-03-24,Person true result thousand then white task.
4395,9989,7317.58,Refund,2023-01-09,President owner south.
4396,8973,728.12,Transfer,2020-09-09,Large fly none trouble decide far life rise.
4397,7880,2725.44,Debit,2024-06-15,Still away ground clearly.
4398,844,7788.27,Debit,2024-02-22,Us story fire theory type chair argue.
4399,760,2300.71,Debit,2024-02-26,Yet science really court.
4400,2870,361.79,Debit,2020-09-13,Somebody officer dog their us explain for.
4401,5,1283.35,Deposit,2024-04-07,Call concern without always ok.
4402,9079,6940.14,Deposit,2021-05-27,Close wish rather.
4403,5483,8128.83,Deposit,2021-01-14,Service side market keep and source structure science.
4404,4083,6823.72,Withdrawal,2020-11-27,Week senior technology hotel.
4405,4054,1094.4,Refund,2024-08-22,Future church water sport.
4406,2232,5677.45,Debit,2024-06-18,Successful concern specific region area.
4407,1349,8191.38,Debit,2021-01-30,At especially career serious charge ok.
4408,491,1589.94,Withdrawal,2021-11-14,Professor my season house dinner.
4409,6618,7739.51,Debit,2020-09-12,Reveal than probably specific poor.
4410,7531,5800.39,Credit,2021-07-18,Thousand phone pass call child.
4411,869,3411.88,Credit,2022-12-16,Various official activity increase become outside although.
4412,264,2009.05,Debit,2021-04-28,Take decision fine make stage agency allow.
4413,9553,2218.47,Credit,2023-10-18,Garden lawyer share production across same two.
4414,8468,4682.12,Refund,2025-05-29,Hotel performance tax ok.
4415,8970,106.06,Refund,2022-05-07,Result beat rule degree fast show.
4416,6464,8193.92,Refund,2021-11-10,Describe else project.
4417,1839,847.55,Refund,2023-09-11,Audience her turn leader.
4418,9554,7722.88,Debit,2021-02-13,Computer economy suddenly.
4419,4296,9096.47,Withdrawal,2022-04-09,Firm it protect light face.
4420,9452,5447.11,Credit,2021-03-10,Crime you ready billion knowledge clearly during.
4421,6296,4195.74,Deposit,2020-11-25,Prevent which peace also easy model box.
4422,2360,4512.52,Withdrawal,2023-12-31,Likely between what hour responsibility enjoy crime.
4423,1165,7954.08,Debit,2025-05-01,Long whom analysis game foreign character mouth.
4424,7450,9469.98,Credit,2023-09-05,Money blood area card.
4425,3242,187.5,Credit,2021-12-22,Pattern stuff break growth bag offer scene.
4426,3463,6464.68,Deposit,2022-12-08,Step trial a close everybody.
4427,7253,1006.31,Transfer,2025-04-04,Customer large them operation material foot control.
4428,2789,4214.85,Withdrawal,2024-09-05,Indicate case laugh majority main drive.
4429,1516,2959.56,Refund,2025-04-03,Grow table song write lawyer play.
4430,7130,5386.58,Transfer,2021-04-13,Trouble message within sort leg certain claim war.
4431,895,8452.67,Transfer,2022-09-09,Small better later find.
4432,4436,2916.56,Deposit,2025-05-14,President board environmental see seven thousand music.
4433,8285,5954.61,Debit,2023-02-17,Police whole citizen door current.
4434,3528,3065.17,Credit,2025-04-02,Draw lawyer somebody off billion power national whom.
4435,553,416.83,Withdrawal,2024-02-07,Help information yet various one conference boy.
4436,9082,5073.2,Transfer,2024-05-22,Front inside main prevent view term.
4437,9486,2624.26,Credit,2020-11-29,Beat range keep road everybody time.
4438,4079,8616.3,Withdrawal,2024-08-22,Couple age probably language rich.
4439,3087,3090.31,Debit,2021-04-07,Draw marriage health white language place certain.
4440,3300,4867.05,Withdrawal,2022-08-21,None wall toward exactly effect administration.
4441,3575,5982.09,Deposit,2024-09-08,Might option computer health.
4442,8520,806.29,Credit,2023-12-12,Keep avoid if draw beyond partner.
4443,489,6495.79,Refund,2023-10-01,Study a show site employee wear end born.
4444,8250,193.34,Debit,2024-04-18,It hour shake sure can among and.
4445,8366,4034.37,Transfer,2024-01-04,Other tough church crime national study reach.
4446,308,726.58,Credit,2021-11-28,Peace thank glass effort worker Congress under.
4447,8821,1890.03,Transfer,2023-08-02,Popular bring consumer choice each water.
4448,5450,4632.77,Refund,2022-11-22,Store natural down play.
4449,2271,9977.42,Transfer,2020-11-15,Again administration picture assume threat local south.
4450,7705,4635.11,Debit,2021-09-18,She travel popular since.
4451,9977,1638.94,Transfer,2024-02-23,Fine cost raise lay well cell.
4452,5847,5821.99,Transfer,2025-01-22,Pressure serve item call light should individual.
4453,3108,5130.99,Credit,2023-10-06,Note eye since light industry star.
4454,9449,9100.56,Refund,2021-02-04,Clearly side degree subject vote shoulder finally answer.
4455,9642,3250.41,Refund,2024-07-14,Stand best where every summer although power.
4456,8818,878.79,Debit,2025-01-05,Threat from bed.
4457,1096,8913.81,Transfer,2022-12-02,Science five memory daughter front note interesting.
4458,4915,9641.25,Credit,2025-06-17,Common under husband.
4459,9788,6685.2,Withdrawal,2021-09-13,National itself executive name born.
4460,7628,8245.22,Debit,2020-08-28,Up sign stay different.
4461,4354,9621.22,Refund,2024-03-19,Understand bring discuss blue family mind why.
4462,4441,4887.13,Transfer,2021-08-19,Democratic its kid owner rule.
4463,9113,7893.66,Refund,2020-10-31,Blue front these.
4464,3892,9252.6,Refund,2024-08-14,Term customer sing buy huge.
4465,8140,7462.71,Refund,2022-04-05,Again glass should television task claim.
4466,8038,3485.9,Refund,2021-10-20,By phone big suggest itself south.
4467,4295,4683.04,Withdrawal,2023-11-04,Whole remain line move future century without.
4468,5623,5066.63,Refund,2024-11-26,Reason fund anyone certainly spring.
4469,1256,6120.64,Debit,2024-09-18,Language purpose easy town.
4470,9618,7963.15,Debit,2025-05-02,Democratic audience north white sure.
4471,222,1426.06,Debit,2021-03-13,Foreign never go site continue before open door.
4472,8181,9270.71,Withdrawal,2020-10-29,Push hour next event star wind.
4473,4323,811.8,Credit,2024-01-19,Under tonight purpose this consumer down.
4474,7087,3483.14,Debit,2024-05-25,Style page also political reduce method.
4475,2430,3688.95,Credit,2024-08-21,Exactly cause year leader this across realize.
4476,8283,109.81,Debit,2025-02-19,Within enter easy level kitchen.
4477,2293,9087.94,Transfer,2023-07-31,Yet hear local almost recent why particularly.
4478,7992,8064.66,Refund,2024-09-13,Finish these behind Republican they between agree.
4479,1508,6538.14,Refund,2022-05-15,Long form shoulder star project.
4480,7532,3922.35,Credit,2025-01-09,Site hope this successful president degree.
4481,3562,3432.35,Deposit,2023-10-14,Foot behavior effort place.
4482,9440,610.94,Withdrawal,2024-10-22,Piece if if contain respond experience catch old.
4483,7259,6854.41,Withdrawal,2020-12-24,Former computer leader interesting him always.
4484,2528,4315.76,Refund,2023-05-10,Security near test series.
4485,7589,8796.61,Withdrawal,2021-08-19,Myself ago recently number race heavy.
4486,6897,2421.84,Debit,2024-09-19,Technology some indeed author bar practice.
4487,6918,7463.95,Credit,2025-02-14,Remember trip type chair check.
4488,3872,2190.88,Transfer,2021-08-02,Conference smile resource want system think music.
4489,7673,6873.86,Withdrawal,2021-12-16,Address technology hotel research.
4490,2539,824.99,Refund,2020-09-08,Option scene worry investment TV research.
4491,6244,8252.29,Transfer,2024-10-11,Tend analysis eat keep.
4492,6012,6973.38,Transfer,2021-07-12,Then price change third inside necessary must.
4493,6413,1962.51,Credit,2023-01-12,Sign simply support order.
4494,4542,2990.81,Refund,2022-04-01,Respond letter customer network former return.
4495,7666,2654.75,Withdrawal,2025-03-07,Campaign scientist surface bill measure bed author over.
4496,6856,7203.71,Debit,2022-06-22,Way add see space age social claim.
4497,718,437.14,Refund,2022-04-02,View make others rock.
4498,9954,9605.17,Deposit,2022-09-21,Agent color concern late similar really.
4499,1538,2974.49,Credit,2024-09-28,Standard local improve throw poor wait age.
4500,2738,3990.76,Transfer,2022-09-18,Various resource long instead physical course.
4501,1390,1227.39,Deposit,2020-10-06,Executive three box discuss go none.
4502,9934,3964.82,Debit,2023-12-29,Herself industry bill live when scene kitchen.
4503,2052,3810.8,Withdrawal,2021-11-06,Benefit quite determine inside particular.
4504,9446,9515.55,Credit,2021-08-13,Chair real degree edge.
4505,6993,4507.04,Withdrawal,2021-12-28,Best suggest development reason these back able.
4506,7374,4310.42,Credit,2022-06-03,Consider break prepare view institution newspaper success turn.
4507,1869,661.67,Deposit,2021-01-20,How them push prepare well.
4508,9615,6434.19,Transfer,2025-02-23,Strategy especially kitchen today class me ability.
4509,2804,2245.34,Withdrawal,2020-09-05,Customer notice front young.
4510,4925,7898.98,Withdrawal,2024-04-06,Tree anything east give help.
4511,5260,8612.72,Withdrawal,2021-07-09,Even kid hard imagine.
4512,8024,2174.35,Deposit,2024-02-18,Possible father money sit set kitchen.
4513,77,6423.15,Debit,2022-12-07,Just such note administration shake decide.
4514,4329,4249.51,Withdrawal,2021-02-07,Against sea piece executive.
4515,2132,7423.25,Withdrawal,2024-05-28,Yes range response measure serious out.
4516,4436,740.97,Deposit,2025-07-24,Tend economy compare develop.
4517,2707,2870.0,Withdrawal,2025-03-06,Brother floor college husband allow marriage recent.
4518,4559,4455.18,Withdrawal,2020-11-15,Billion head security newspaper despite authority whole.
4519,3020,874.73,Transfer,2021-07-25,Ahead lawyer catch letter term teach thought.
4520,4654,4748.01,Credit,2023-05-11,Student time spring daughter build draw enter.
4521,5203,2865.36,Credit,2024-11-24,Against party produce member.
4522,252,657.38,Deposit,2023-08-10,Director in gas free training yes beautiful.
4523,9354,4075.31,Deposit,2023-07-12,Rest question new weight doctor.
4524,6223,9303.69,Debit,2024-08-04,Wish smile out.
4525,5665,4471.46,Transfer,2021-02-01,Together have set be.
4526,3866,2785.04,Deposit,2024-07-01,Next strong science leader perhaps summer.
4527,352,9861.3,Refund,2020-12-20,Economic hit course concern probably industry effect.
4528,6452,1346.92,Credit,2021-05-19,Skin campaign least long toward need.
4529,6542,8196.89,Refund,2022-02-03,Whether large admit fast.
4530,7549,9481.77,Transfer,2024-03-01,Improve score position glass.
4531,6139,2703.28,Transfer,2024-02-17,Memory report between home spend.
4532,9704,4367.96,Transfer,2024-03-31,Describe together financial general.
4533,8973,1011.11,Credit,2024-12-30,Feel development travel history.
4534,1693,9795.35,Credit,2023-12-21,Effort sell player.
4535,6688,2464.64,Debit,2022-11-30,Son wear offer we tax know price region.
4536,6235,368.43,Credit,2021-08-18,Reason bring final scene relationship among until military.
4537,6462,1292.42,Credit,2024-09-22,Require wish after spring learn allow prevent play.
4538,6945,754.3,Refund,2022-02-07,Project heart style story least.
4539,4074,2429.59,Credit,2022-12-17,Phone film life.
4540,8008,8247.52,Withdrawal,2023-03-02,Expert everything father want hotel short thought to.
4541,7251,1866.18,Refund,2024-08-31,Method leg name alone direction account senior.
4542,682,5078.4,Refund,2023-10-01,Far card actually admit responsibility when she.
4543,5311,7577.02,Refund,2025-01-11,Build word manage plant check.
4544,3261,7335.73,Withdrawal,2024-07-04,Majority feeling lot certainly.
4545,3445,7792.43,Withdrawal,2021-08-29,Near standard heart meet.
4546,8639,2628.78,Withdrawal,2024-09-24,Some notice affect economy.
4547,2112,5082.52,Transfer,2024-12-28,Wall class discuss leg every.
4548,1743,7870.26,Withdrawal,2024-12-15,Green raise dark somebody herself.
4549,931,7651.63,Debit,2025-05-29,Station teach these stock.
4550,7185,5629.76,Refund,2022-06-13,Test down sound drug agree democratic near chair.
4551,2903,9089.61,Deposit,2025-02-11,Also situation even short property thank.
4552,7726,9669.81,Transfer,2021-10-22,South born religious.
4553,2473,8637.12,Transfer,2025-02-11,Account all about fly.
4554,4334,2055.03,Transfer,2025-04-16,Send east Mrs community.
4555,4815,7511.67,Debit,2023-08-28,Race night difficult again result.
4556,7562,875.05,Credit,2023-10-30,Later keep anyone sport.
4557,840,8147.04,Credit,2024-05-25,Anything star PM idea.
4558,8204,5606.18,Transfer,2023-07-30,Every know particular sure political expect.
4559,1055,475.15,Transfer,2020-10-31,Our them possible agree debate discuss Republican return.
4560,8921,1323.92,Transfer,2024-02-10,Method local process care later home include present.
4561,3574,7810.54,Debit,2025-02-27,Family age full deep.
4562,4071,4279.21,Deposit,2024-07-16,Series event large true poor mission.
4563,4656,309.4,Refund,2020-11-03,Address miss foreign tend him build leg.
4564,8194,8092.86,Withdrawal,2024-11-08,Modern speech interview these senior else year.
4565,8333,2665.66,Withdrawal,2021-08-21,Trial white boy action who like.
4566,4368,2069.28,Refund,2022-11-11,Assume those teach budget exist do.
4567,2872,5888.06,Refund,2022-05-14,Minute might popular future machine.
4568,2345,9914.24,Withdrawal,2022-02-06,Pay thought wind hotel think skin their policy.
4569,7949,641.29,Deposit,2022-08-02,International attorney race recently.
4570,2749,5138.77,Transfer,2022-07-06,Economy machine population billion glass.
4571,5696,1023.77,Transfer,2023-05-06,Player various loss interesting oil Congress.
4572,1569,8286.86,Deposit,2021-06-12,Own health including best.
4573,5543,1614.73,Refund,2025-06-20,Theory enough measure nation benefit doctor heavy nor.
4574,7830,7671.24,Credit,2021-09-26,Fish because interesting truth defense create talk.
4575,5575,4127.64,Debit,2022-07-30,West structure born professor hope level this music.
4576,9053,9330.72,Transfer,2023-02-05,Popular unit partner information major growth.
4577,7695,1554.22,Deposit,2023-02-25,Ahead chair break.
4578,6884,3045.97,Deposit,2020-11-20,Why answer box still.
4579,552,792.93,Credit,2022-11-21,Challenge later report shoulder buy list course.
4580,1040,1987.71,Withdrawal,2024-08-01,Final per carry follow direction.
4581,1604,7472.59,Withdrawal,2024-02-06,Father degree present reason learn beyond.
4582,1676,3579.23,Debit,2022-12-07,Past what toward discuss west level.
4583,2108,152.79,Debit,2024-02-13,Last mean social indeed true.
4584,5304,6361.34,Credit,2023-06-03,Reflect similar develop pick.
4585,8524,7288.12,Debit,2022-06-17,Member be very speak reflect.
4586,6312,223.09,Transfer,2022-08-27,Price deep hit charge stand religious order various.
4587,4191,2936.47,Refund,2023-12-10,Guess nothing fall need stop yeah serious.
4588,3689,2029.65,Transfer,2022-12-10,Thing board help think job direction.
4589,9426,3461.48,Refund,2024-06-03,Team provide rest long.
4590,5041,8743.04,Refund,2022-08-04,Ball professional need analysis region middle two.
4591,9847,8030.93,Credit,2024-05-21,Certain real event since.
4592,832,7687.75,Transfer,2025-02-19,Interesting hope evidence else peace serve rise.
4593,5096,8280.19,Debit,2022-01-10,Hospital total black box box left.
4594,296,4448.97,Refund,2024-06-28,Increase use represent book outside speak.
4595,3824,8732.5,Withdrawal,2021-12-21,Coach option economy reflect network yard drug.
4596,2233,9141.82,Debit,2023-01-24,Room marriage market push scientist send on foreign.
4597,5615,6969.7,Withdrawal,2024-10-03,Scene later action pass.
4598,1224,468.17,Deposit,2021-03-14,Music leave cell serve know back.
4599,5618,823.95,Transfer,2021-09-06,Painting thousand improve because because.
4600,2706,6451.68,Withdrawal,2022-03-28,Small prepare smile.
4601,9896,1867.42,Credit,2024-05-31,Identify suggest yet myself blood.
4602,502,8325.81,Transfer,2021-09-08,Kid management too television customer appear hard although.
4603,2258,7198.36,Credit,2022-08-08,Can health less by only soldier recognize war.
4604,9650,8531.85,Debit,2023-12-16,Window throw them agent.
4605,8025,3238.18,Withdrawal,2025-06-20,Record college student people.
4606,9650,245.92,Credit,2022-05-04,Affect thousand pressure on.
4607,608,8174.44,Credit,2025-03-01,Little data ready response value.
4608,4740,4431.81,Withdrawal,2021-05-07,Get laugh former.
4609,3044,5574.15,Debit,2020-11-18,Serious surface between total must fear or.
4610,5239,7904.01,Credit,2025-05-16,Whose fast commercial computer large.
4611,7449,4909.47,Debit,2023-10-26,Marriage ready bed peace commercial style friend action.
4612,883,3158.71,Credit,2022-03-10,Factor story money where various character college.
4613,3165,4440.22,Credit,2025-02-18,Describe sing allow.
4614,1462,3376.01,Refund,2022-04-20,Guess everything building.
4615,7381,9719.35,Credit,2022-03-19,Step benefit clear factor.
4616,425,3453.87,Withdrawal,2023-06-01,Every always change style material business.
4617,2817,9467.59,Refund,2024-08-24,Message if why important American.
4618,5999,6069.98,Deposit,2025-03-24,Build again car quality trade low.
